Bait,Protein,predicted_probability,FDR,n_peptides,n_background,mean_cv,background_flag_protein
ACTB,ATP2B1,0.5890999999999997,0.2177857723884039,9,4,1.9023429184461134,
ACTB,ATP2C1,0.47019999999999995,0.48699213592119567,5,1,2.0595723573255436,
ACTB,ATP5F1A,0.7671000000000001,0.14133740476851425,21,14,1.3020817625805832,likely background
ACTB,ATP5F1B,0.5572999999999999,0.263234872000267,13,1,2.2350635933682534,
ACTB,ATP5F1C,0.7302,0.1621237422393492,4,4,0.8973735404559946,likely background
ACTB,ATP5MF,0.39790000000000014,0.5851111408776669,3,2,0.7519297177259981,likely background
ACTB,ATP5MK,0.7472000000000001,0.1536104636104636,2,1,2.805414210128607,likely background
ACTB,ATP5PD,0.6101000000000003,0.20866579826926376,7,2,1.8321306215113375,
ACTB,ATP5PO,0.5888000000000002,0.21795567843827238,6,4,1.153591942403262,likely background
ACTB,ATP6AP1,0.49220000000000014,0.43551275151545493,9,0,3.078007730969839,
ACTB,ATP6V0D1,0.0,1.0,3,0,2.135386311832367,
ACTB,ATP6V1A,0.7615999999999999,0.14133740476851425,24,14,1.3545136580520383,likely background
ACTB,ATP6V1C1,0.47809999999999997,0.4759458354664984,3,1,1.986332273986612,
ACTB,ATP6V1E1,0.7178999999999996,0.16659762575992942,2,0,4.216565595999887,
ACTB,ATP6V1G1,0.5183000000000001,0.37986608982282655,2,2,0.644593124261591,likely background
ACTB,ATP6V1H,0.6636000000000002,0.17515208061205448,5,1,2.4426666023553745,
ACTB,ATP7A,0.4943000000000002,0.423239277700427,6,0,2.7133412814887077,
ACTB,ATP9A,0.5032999999999999,0.40165718389217253,2,1,1.7590105691347373,likely background
ACTB,ATR,0.7580000000000001,0.1414193319748383,22,0,2.6135352956608684,
ACTB,ATRIP,0.0020000000000000005,1.0,9,0,2.393785543057521,
ACTB,ATRX,0.03949999999999998,1.0,33,0,2.2533446623096274,
ACTB,ATXN1,0.0001,1.0,15,0,2.5567979875594795,
ACTB,ATXN10,0.7827,0.13828723238005938,13,7,1.9893403415243363,likely background
ACTB,ATXN2,0.5731,0.23634207763411966,11,2,2.0305893950317593,
ACTB,ATXN2L,0.7391,0.15724311129887808,23,12,1.757001278315452,likely background
ACTB,ATXN3,0.0,1.0,2,0,4.080664826245332,
ACTB,ATXN7L3B,0.7939,0.1221642938306263,2,0,2.1893843502451804,
ACTB,AUNIP,0.0,1.0,2,0,4.213609866401533,
ACTB,AUP1,0.6631,0.17515208061205448,7,0,2.470434299603034,
ACTB,AURKA,0.5589999999999999,0.26071016224756427,7,2,1.7294836877020414,
ACTB,AURKB,0.5236999999999999,0.37986608982282655,15,5,1.7401420936347824,
ACTB,AVEN,0.5372999999999998,0.348751327401223,6,1,1.7542855776828103,
ACTB,AVL9,0.5006,0.40914726385578404,6,0,2.7622480532545324,
ACTB,AXIN1,0.6091999999999999,0.20897659237900723,2,0,2.59328536962855,
ACTB,AXL,0.5717,0.238615003045862,6,1,1.691850751312299,
ACTB,AZGP1,0.7750999999999999,0.1411479852503443,6,0,4.450412442308334,
ACTB,AZI2,0.7138000000000001,0.16889572840887893,10,1,1.8524820678571117,
ACTB,B4GALT1,0.665,0.17515208061205448,2,0,3.467363230072845,
ACTB,BABAM2,0.004300000000000002,1.0,2,0,3.2915162900000348,
ACTB,BACC1,0.0,1.0,3,0,2.4862984618451023,
ACTB,BACH1,0.0,1.0,3,0,3.6746657301926064,
ACTB,BAG1,0.5393,0.3409563869825105,4,1,1.5670662845403824,
ACTB,BAG2,0.7589,0.1414193319748383,7,1,1.5986005052025454,
ACTB,BAG3,0.7015000000000002,0.17418924774189248,11,3,1.9588591832287177,
ACTB,BAG5,0.0,1.0,2,0,2.7028502943744384,
ACTB,BAG6,0.7422999999999997,0.15691318327974274,5,0,2.9932409860068887,
ACTB,BAIAP2,0.9017999999999999,0.007920343969223805,10,0,2.060250013386136,
ACTB,BAIAP2L1,0.7593999999999999,0.14133740476851425,12,0,2.4017081808498544,
ACTB,BANP,0.0,1.0,2,0,1.9307372991572596,
ACTB,BAP1,0.007900000000000004,1.0,3,0,2.893982009152422,
ACTB,BARD1,0.049899999999999986,1.0,11,0,2.38842634238302,
ACTB,BASP1,0.5289999999999998,0.3701474895638737,4,1,1.9248809581876078,
ACTB,BAX,0.032199999999999986,1.0,2,0,2.6839202665781867,
ACTB,BAZ1A,0.004400000000000002,1.0,9,0,2.7836825654801536,
ACTB,BAZ1B,0.01880000000000001,1.0,32,2,1.8628126528027664,
ACTB,BAZ2A,0.0002,1.0,16,0,2.695224492536541,
ACTB,BAZ2B,0.05159999999999999,1.0,24,0,2.359433869913844,
ACTB,BBS2,0.0,1.0,4,0,3.0587917722463365,
ACTB,BBS7,0.0,1.0,5,0,2.8608581582367423,
ACTB,BBX,0.0001,1.0,15,0,2.345236223461788,
ACTB,BCAP31,0.5872999999999999,0.21908567457559813,8,3,2.2323331853032635,
ACTB,BCAR1,0.8179,0.07390357109027186,16,2,1.879773922047709,
ACTB,BCAR3,0.6011000000000002,0.214063826175522,18,4,1.9128632673157833,
ACTB,BCAS2,0.4782,0.475869529832585,5,2,2.0536669963220002,
ACTB,BCAS3,0.9438000000000001,0.0025477707006369425,13,6,2.001243339127647,
ACTB,BCAT1,0.5537000000000001,0.2723578510129707,5,4,1.5088576510165514,likely background
ACTB,BCCIP,0.5334000000000001,0.3584571845576064,3,1,1.5919049433796104,
ACTB,BCL10,0.050299999999999984,1.0,3,0,3.1286684131449873,
ACTB,BCL3,0.0,1.0,2,0,2.9399965846226177,
ACTB,BCL7C,0.5285000000000002,0.37158238004037475,4,2,1.520739103470712,likely background
ACTB,BCL9,0.0,1.0,6,0,2.8579945917799097,
ACTB,BCL9L,0.0020000000000000005,1.0,11,0,3.1908023796169434,
ACTB,BCLAF1,0.010000000000000004,1.0,19,0,2.226048530811369,
ACTB,BCOR,0.3988999999999998,0.5839772363533502,35,0,2.0639555762253385,
ACTB,BCORL1,0.0002,1.0,10,0,2.6740992020891654,
ACTB,BCR,0.7375000000000002,0.15799162409682913,24,13,1.3707941409615936,likely background
ACTB,BCS1L,0.0,1.0,2,0,2.7261342710749386,
ACTB,BDP1,0.004300000000000002,1.0,9,0,3.665061936045128,
ACTB,BEGAIN,0.8848000000000001,0.010505394662123793,20,13,1.2356569167742637,likely background
ACTB,BEND3,0.2616,1.0,29,3,2.0339667368303904,
ACTB,BET1,0.4991,0.411737295469372,2,2,1.1610890184628846,likely background
ACTB,BHLHE40,0.03679999999999998,1.0,4,0,2.3819048500497417,
ACTB,BICC1,0.6038,0.21232371656029494,10,1,2.9431006186419086,
ACTB,BICD1,0.6885000000000001,0.17515208061205448,17,2,2.0584734096186166,
ACTB,BICD2,0.7178999999999996,0.16659762575992942,21,2,1.9934122017606517,
ACTB,BID,0.4949,0.4227870465434634,3,0,3.60732047196054,
ACTB,BIN1,0.6144000000000002,0.2060580498016059,8,1,1.7810981653256355,
ACTB,BIRC6,0.6649999999999996,0.17515208061205448,76,10,1.9676306300993334,
ACTB,BLM,0.0020000000000000005,1.0,29,0,2.04558513595203,
ACTB,BLMH,0.755,0.14428619871142762,6,1,2.866389886907056,
ACTB,BLTP1,0.0,1.0,5,0,3.625182803974694,
ACTB,BLTP2,0.6716999999999999,0.17515208061205448,14,1,2.67142368251481,
ACTB,BLTP3A,0.5277000000000001,0.3736773713435228,9,0,2.2745970408800145,
ACTB,BLTP3B,0.7297999999999999,0.16264378854813583,43,13,1.6916803946871242,
ACTB,BLVRA,0.5572999999999998,0.2632657829041345,5,3,1.309958451393135,likely background
ACTB,BMP2K,0.49950000000000017,0.41090454679105076,11,0,2.4257354366183908,
ACTB,BMS1,0.5087999999999998,0.3973692546941597,27,0,2.4986106894925286,
ACTB,BNC2,0.0,1.0,5,0,2.504477614630515,
ACTB,BNIP2,0.5225000000000003,0.37986608982282655,3,0,1.488306659306741,
ACTB,BOD1L1,0.006000000000000002,1.0,57,0,2.4702402919207835,
ACTB,BOLA2,0.5025000000000002,0.40253781528003,5,5,0.5856677011894025,likely background
ACTB,BOP1,0.49990000000000023,0.4104458063449065,14,2,2.0466452418204653,
ACTB,BORA,0.4970999999999996,0.42102548623323444,2,0,1.3820241677267517,
ACTB,BORCS5,0.3868000000000002,0.5916141078228142,2,0,2.4048925569139223,
ACTB,BORCS6,0.0,1.0,2,0,2.25248609642475,
ACTB,BPIFA1,0.9614999999999996,0.0012762762762762762,5,0,4.795831523312719,
ACTB,BPIFB1,0.9629999999999996,0.001160092807424594,22,0,4.79583152331272,
ACTB,BPIFB4,0.7461999999999999,0.1544165897672511,7,0,4.79583152331272,
ACTB,BPNT1,0.5159999999999998,0.38199890286312466,7,5,1.4198559010288483,likely background
ACTB,BPTF,0.4477,0.5454999581497629,46,1,2.4667392996138475,
ACTB,BRAF,0.5178000000000001,0.379913645537927,4,0,2.7304273538876513,
ACTB,BRAP,0.5836,0.2230679617890686,6,0,1.9330248691158711,
ACTB,BRAT1,0.6419,0.1859027948528809,10,1,2.483853922735353,
ACTB,BRCA1,0.3826000000000001,0.593541237640392,44,14,1.7989960869093482,
ACTB,BRCA2,0.6658,0.17515208061205448,59,16,1.9593354409781196,
ACTB,BRCC3,0.5593999999999999,0.26010326579777227,10,2,1.6497443173164932,
ACTB,BRD4,0.5038999999999999,0.40165718389217253,18,0,2.1465894145402893,
ACTB,BRD7,0.0,1.0,5,0,3.038816681678409,
ACTB,BRD8,0.0,1.0,6,0,2.605384867111825,
ACTB,BRD9,0.03409999999999999,1.0,10,0,3.1380391744031004,
ACTB,BRF1,0.0,1.0,2,0,2.8523062120338594,
ACTB,BRIP1,0.4248999999999997,0.5621721830349069,36,13,1.7249523941142693,
ACTB,BRIX1,0.533,0.3593059992900248,11,4,1.6347504259656078,
ACTB,BRWD1,0.0,1.0,3,0,2.5360758810908934,
ACTB,BTAF1,0.03209999999999999,1.0,27,0,2.29644146526904,
ACTB,BTBD1,0.5134000000000001,0.3865004426084391,2,1,1.5418623771378681,likely background
ACTB,BTBD10,0.5514999999999999,0.27822073071161774,4,0,2.831931535800771,
ACTB,BUB1,0.7608,0.14133740476851425,23,11,1.5366247138149662,
ACTB,BUB1B,0.7975000000000001,0.11362759802871222,44,23,1.5768127281120272,likely background
ACTB,BUB3,0.7704,0.14133740476851425,9,8,0.8433710387446101,likely background
ACTB,BUD13,0.004100000000000002,1.0,12,0,2.063801131622525,
ACTB,BUD31,0.010400000000000005,1.0,2,0,1.9290143848396697,
ACTB,BYSL,0.005400000000000003,1.0,6,1,2.213388738789231,
ACTB,BZW2,0.7192999999999999,0.16659762575992942,4,1,1.8862569316075262,
ACTB,C11orf54,0.7032999999999998,0.17418924774189248,4,1,1.9645283873010633,
ACTB,C12orf57,0.5950000000000003,0.2169250403848385,2,1,1.35367716710369,likely background
ACTB,C15orf39,0.014700000000000008,1.0,9,0,2.449920504419945,
ACTB,C19orf25,0.5162,0.38165088106837736,3,0,2.3364448850860207,
ACTB,C1QBP,0.49979999999999974,0.41063042556515145,6,3,1.5438662078517933,likely background
ACTB,C1orf198,0.7764000000000002,0.14006624018873917,9,3,1.352773612420397,
ACTB,C1orf43,0.6634,0.17515208061205448,5,0,2.751256203897185,
ACTB,C1orf52,0.010100000000000005,1.0,6,0,2.3466379597657427,
ACTB,C2CD2,0.5145000000000001,0.3845609213258249,3,0,2.1645720006376448,
ACTB,C2CD3,0.7395999999999997,0.15711145774248442,30,4,2.2704434210560533,
ACTB,C2CD5,0.6251000000000001,0.1997489493474895,5,0,2.4901871195639966,
ACTB,C2orf49,0.0,1.0,2,0,2.4853959561176344,
ACTB,C3,0.8097999999999997,0.08679969301611666,15,0,4.267029776622987,
ACTB,C3orf38,0.0,1.0,2,0,2.766708704433957,
ACTB,C5orf22,0.0,1.0,2,0,3.187976512757462,
ACTB,C5orf34,0.5323000000000001,0.36094208275910805,2,0,2.555798273223206,
ACTB,C8orf33,0.013600000000000008,1.0,2,2,0.663791363588329,likely background
ACTB,C9orf72,0.6283999999999996,0.19681502334830306,3,0,2.7029946301941306,
ACTB,C9orf78,0.03679999999999998,1.0,4,0,1.9122267483895115,
ACTB,CAAP1,0.010100000000000005,1.0,3,0,2.133593868483104,
ACTB,CAB39,0.5254,0.3780727730116024,2,0,2.4684917222666116,
ACTB,CABIN1,0.0,1.0,5,0,3.0978969190195156,
ACTB,CACTIN,0.0,1.0,8,0,2.543239217245199,
ACTB,CACUL1,0.03209999999999999,1.0,7,1,2.132328513357074,
ACTB,CACYBP,0.7246999999999997,0.16659762575992942,6,3,1.6989755465625958,likely background
ACTB,CAD,0.7831000000000001,0.13828723238005938,57,28,1.5506719124254569,
ACTB,CALCOCO1,0.6563,0.17521174340466383,6,0,2.6315620096650747,
ACTB,CALD1,0.8969,0.008279569892473118,29,0,2.0431692690700944,
ACTB,CALML5,0.6636000000000002,0.17515208061205448,5,0,4.664813669511659,
ACTB,CALR,0.5068999999999998,0.39921340337924177,2,1,3.0013464985970355,likely background
ACTB,CAMK1D,0.5219,0.37986608982282655,2,0,2.4629147030065006,
ACTB,CAMK2D,0.7682000000000003,0.14133740476851425,10,7,1.2197761766324435,likely background
ACTB,CAMK2G,0.7296,0.16281469165014603,6,4,1.371452607752721,likely background
ACTB,CAMK4,0.0,1.0,2,0,4.795831523312719,
ACTB,CAMKK1,0.4889,0.45460221798577377,3,0,3.297797217045419,
ACTB,CAMLG,0.0,1.0,6,0,3.1532037342419215,
ACTB,CAMSAP1,0.7235999999999998,0.16659762575992942,40,20,2.04209105971115,likely background
ACTB,CAMSAP2,0.7089999999999996,0.17184400199814456,36,19,1.7811261609472726,likely background
ACTB,CAND1,0.5972,0.2168179532885415,26,10,1.6608780551924485,
ACTB,CANX,0.6636000000000002,0.17515208061205448,6,4,1.6680187371687722,likely background
ACTB,CAP1,0.9050000000000001,0.0075651769087523284,19,0,2.1832767041594843,
ACTB,CAP2,0.9874999999999997,0.000274914089347079,12,0,2.481809375988058,
ACTB,CAPN1,0.7001000000000002,0.17504549294859295,16,5,1.8833297164973009,
ACTB,CAPN15,0.6691000000000001,0.17515208061205448,18,8,1.5249231819502362,
ACTB,CAPN2,0.6636000000000002,0.17515208061205448,6,2,2.3759022400259355,
ACTB,CAPN7,0.5215,0.37986608982282655,5,0,2.6177086763947686,
ACTB,CAPNS1,0.5191,0.37986608982282655,2,1,1.049015366263848,likely background
ACTB,CAPRIN1,0.5833999999999998,0.22338249801496596,7,6,1.0407715386978693,likely background
ACTB,CAPZA1,0.7502999999999999,0.1505786758613316,8,5,1.184387173776115,likely background
ACTB,CAPZA2,0.5604,0.2587596930890573,5,3,1.2751203230412016,likely background
ACTB,CAPZB,0.7736000000000002,0.14133740476851425,15,11,0.9004669179172411,likely background
ACTB,CARD10,0.0,1.0,7,0,3.8365610583156586,
ACTB,CARD11,0.0,1.0,3,0,3.3780792371499593,
ACTB,CARD6,0.7774,0.14006624018873917,25,7,1.9473836830656603,
ACTB,CARHSP1,0.46840000000000004,0.4917610882327851,3,3,0.880771643075038,likely background
ACTB,CARM1,0.04149999999999997,1.0,5,1,2.56843896452473,
ACTB,CARMIL1,0.7654999999999995,0.14133740476851425,29,12,1.992358827960725,
ACTB,CARS1,0.7178999999999996,0.16659762575992942,12,3,2.14651083831292,
ACTB,CARS2,0.0,1.0,2,0,3.013307439930517,
ACTB,CASK,0.7191999999999996,0.16659762575992942,7,1,2.087439551088512,
ACTB,CASKIN2,0.7360999999999998,0.1584459688922095,8,0,3.2928348436511805,
ACTB,CASP14,0.7546000000000003,0.1446675666554168,9,0,3.934801356291538,
ACTB,CASP4,0.5535,0.27290639751714785,2,0,3.2344229728879754,
ACTB,CASP8,0.7563,0.14285797101449274,4,1,1.5644429454769693,
ACTB,CASP8AP2,0.0,1.0,4,0,3.064886766281684,
ACTB,CAST,0.6722999999999999,0.17515208061205448,12,3,1.9999806369098028,
ACTB,CAT,0.6069,0.2101486124251025,10,0,2.7815697964745696,
ACTB,CAV1,0.012400000000000007,1.0,3,0,3.074078632699255,
ACTB,CAVIN1,0.4844999999999999,0.4645351841982008,4,0,2.1086067119136906,
ACTB,CAVIN3,0.5297,0.3681277967848191,3,0,3.6281545826688504,
ACTB,CBL,0.7049,0.17355774210253755,9,4,2.14371754850132,
ACTB,CBLB,0.7375999999999999,0.15795548797345868,11,6,1.5958497566065462,likely background
ACTB,CBR1,0.5773000000000001,0.23085941676977834,3,1,2.4586307420013083,
ACTB,CBS,0.5572,0.2634605760954421,7,5,1.1470243764535117,likely background
ACTB,CBX2,0.0,1.0,2,0,3.337902367023149,
ACTB,CBX3,0.5445000000000002,0.3103929569731457,7,4,1.0423801256919805,likely background
ACTB,CBX4,0.0,1.0,6,0,2.53695055914957,
ACTB,CBX5,0.49219999999999997,0.43551275151545493,5,2,1.8868455663119998,
ACTB,CBX8,0.0,1.0,2,0,2.0116143727200466,
ACTB,CC2D1A,0.7875999999999997,0.13599499821364772,21,14,1.2297175429022889,likely background
ACTB,CC2D1B,0.6612,0.17515208061205448,7,1,2.901617807753209,
ACTB,CC2D2A,0.6614,0.17515208061205448,13,2,2.303999414182593,
ACTB,CCAR1,0.032199999999999986,1.0,11,0,2.987600904312245,
ACTB,CCAR2,0.0026000000000000007,1.0,15,5,1.6419229349965412,
ACTB,CCDC102A,0.7173999999999999,0.1668186914467058,10,6,1.5760678254451004,likely background
ACTB,CCDC124,0.5983999999999997,0.2163739125616446,5,1,1.76805579685255,
ACTB,CCDC138,0.5200999999999998,0.37986608982282655,7,2,2.3718776670866357,
ACTB,CCDC14,0.4654999999999999,0.4993170141337989,15,0,2.33079736960739,
ACTB,CCDC174,0.0020000000000000005,1.0,10,0,2.3287734570184595,
ACTB,CCDC18,0.7598999999999998,0.14133740476851425,34,2,2.1191338812563365,
ACTB,CCDC186,0.7070999999999998,0.17268038524288196,8,1,2.4692842664879824,
ACTB,CCDC22,0.7555999999999997,0.1433205292360222,21,0,2.161203302252616,
ACTB,CCDC34,0.5869000000000001,0.2193694919166687,2,2,0.9067562338605535,likely background
ACTB,CCDC43,0.6800999999999999,0.17515208061205448,3,1,1.4829271606527945,
ACTB,CCDC47,0.4927999999999998,0.43551275151545493,6,0,2.474934028585492,
ACTB,CCDC50,0.6934999999999997,0.17515208061205448,8,3,2.1863612434660262,
ACTB,CCDC57,0.0,1.0,2,0,4.204067076608656,
ACTB,CCDC6,0.7461999999999999,0.1544165897672511,12,4,1.8865017326784237,
ACTB,CCDC66,0.5334000000000002,0.3584571845576064,3,1,1.8750081830081333,
ACTB,CCDC77,0.0,1.0,8,0,2.953633370150679,
ACTB,CCDC85C,0.6769,0.17515208061205448,5,1,2.7271266141644945,
ACTB,CCDC88A,0.7170999999999996,0.1668186914467058,58,28,1.6165126148760516,
ACTB,CCDC88C,0.6695,0.17515208061205448,22,2,2.269119453186788,
ACTB,CCDC93,0.8933000000000004,0.008793709911028347,7,0,3.20707830489222,
ACTB,CCDC97,0.0,1.0,6,0,2.956386519908392,
ACTB,CCHCR1,0.6636000000000002,0.17515208061205448,10,0,2.882275783612525,
ACTB,CCNA2,0.6614,0.17515208061205448,2,0,2.2105759614195417,
ACTB,CCNB1,0.6784,0.17515208061205448,13,7,1.901308207667248,likely background
ACTB,CCNB2,0.6634,0.17515208061205448,3,0,2.222190837585428,
ACTB,CCNE2,0.0,1.0,2,0,3.2888692124537453,
ACTB,CCNK,0.0,1.0,3,0,2.6776098096044856,
ACTB,CCNT1,0.010000000000000004,1.0,15,0,1.7181613136640552,
ACTB,CCP110,0.5912999999999998,0.21755712837809063,16,5,1.8741315140300367,
ACTB,CCSER2,0.0,1.0,8,0,2.707084003452434,
ACTB,CCT2,0.8147999999999997,0.07954130116959064,29,11,1.7584921443196497,
ACTB,CCT3,0.7408999999999999,0.15711145774248442,14,10,1.0809810554465002,likely background
ACTB,CCT4,0.7117999999999998,0.17064980295115023,12,8,1.0747558966977955,likely background
ACTB,CCT5,0.7520999999999998,0.14865912938991752,22,14,1.2671851039184225,likely background
ACTB,CCT6A,0.9432000000000003,0.0025895814513700694,18,12,1.260344105576994,likely background
ACTB,CCT7,0.7003999999999999,0.17504549294859295,18,8,1.459503821831841,
ACTB,CCT8,0.9995999999999999,0.0,42,7,1.5897820798142186,
ACTB,CCZ1;CCZ1B,0.6716,0.17515208061205448,18,6,2.0293871005313373,
ACTB,CD2AP,0.8754,0.013329802259887006,28,18,1.3990247362228823,likely background
ACTB,CD2BP2,0.0,1.0,6,0,2.0274013591368787,
ACTB,CD44,0.6206,0.20267245662929115,3,0,2.1708430014488083,
ACTB,CDA,0.05509999999999999,1.0,2,1,1.9137487557214938,likely background
ACTB,CDC123,0.7519000000000002,0.14884361533846072,8,5,1.181701444971878,likely background
ACTB,CDC16,0.6109000000000003,0.2083984533984534,12,7,1.7913710858497962,likely background
ACTB,CDC20,0.5283999999999999,0.37192014936090767,4,1,1.7401786550004237,
ACTB,CDC23,0.5213,0.37986608982282655,4,1,2.79187012103335,
ACTB,CDC25B,0.0,1.0,4,0,3.3120886796910076,
ACTB,CDC25C,0.7314,0.16155575733990574,9,2,1.515150752060766,
ACTB,CDC27,0.6443999999999999,0.18386728362356208,14,3,2.077768582374238,
ACTB,CDC37,0.7101,0.17121335137573296,9,7,1.3411597869413183,likely background
ACTB,CDC37L1,0.5676000000000003,0.2467029784107607,3,2,1.2165990455057416,likely background
ACTB,CDC40,0.0,1.0,10,0,2.1222391720780207,
ACTB,CDC42BPA,0.6186999999999996,0.20367926542814435,24,2,2.137240475272573,
ACTB,CDC42BPB,0.6520999999999997,0.17808525204482398,25,3,2.189593650111002,
ACTB,CDC42BPG,0.054799999999999995,1.0,2,0,2.440651766760975,
ACTB,CDC42EP1,0.5744999999999999,0.2341230888214647,6,1,1.929219947997136,
ACTB,CDC42EP2,0.5506,0.28088741349093654,3,2,1.1579969268049979,likely background
ACTB,CDC42EP3,0.4608,0.5169999040767387,4,1,1.8671637144678055,
ACTB,CDC42EP4,0.5044000000000001,0.40165718389217253,3,0,2.696660621533755,
ACTB,CDC45,0.8187000000000002,0.07262935179842277,8,0,2.3650203547658033,
ACTB,CDC5L,0.008700000000000005,1.0,23,1,1.977733950007898,
ACTB,CDC6,0.0,1.0,2,0,3.3505300868369283,
ACTB,CDC7,0.0,1.0,4,0,2.335648344304486,
ACTB,CDC73,0.03249999999999999,1.0,21,2,1.8423578842679287,
ACTB,CDCA2,0.03229999999999999,1.0,24,0,1.7705730007426788,
ACTB,CDCA5,0.49520000000000025,0.422660318277356,3,1,1.3647677441053248,
ACTB,CDCA7L,0.008800000000000004,1.0,5,0,1.9760562165595559,
ACTB,CDCA8,0.5032000000000001,0.4016889219959904,9,5,1.2930692076905546,likely background
ACTB,CDH2,0.0,1.0,2,0,2.6827591749061206,
ACTB,CDIPT,0.6019000000000001,0.21360015192517684,4,3,1.3484333749405208,likely background
ACTB,CDK1,0.7354999999999999,0.15895430125654686,15,8,1.7342350973537712,likely background
ACTB,CDK11A,0.0,1.0,2,0,2.888613259489546,
ACTB,CDK11B,0.004200000000000002,1.0,18,0,1.9355801939356796,
ACTB,CDK12,0.008800000000000004,1.0,11,0,2.555735879248672,
ACTB,CDK13,0.0024000000000000007,1.0,33,0,2.6767693947550266,
ACTB,CDK16,0.5161000000000001,0.38167661653945945,2,1,1.7852423089308984,likely background
ACTB,CDK17,0.5804,0.2274495038631996,7,0,2.4331725734368033,
ACTB,CDK2,0.5855999999999999,0.22053768179814898,7,1,2.0344368358052782,
ACTB,CDK4,0.5203000000000002,0.37986608982282655,5,1,2.489062746544204,
ACTB,CDK5,0.5214000000000001,0.37986608982282655,3,0,2.354579912697707,
ACTB,CDK5RAP1,0.5023999999999997,0.4026902382782475,7,0,2.726359529399864,
ACTB,CDK5RAP2,0.7100999999999997,0.1713283560556878,80,36,1.6269491713640822,
ACTB,CDK5RAP3,0.48379999999999995,0.4649441863271586,2,0,3.320667087900017,
ACTB,CDK6,0.4958000000000002,0.422660318277356,4,0,2.3343920602648427,
ACTB,CDK7,0.011200000000000005,1.0,8,0,2.0580511871353986,
ACTB,CDK9,0.03409999999999999,1.0,4,0,1.9886612749205343,
ACTB,CDKAL1,0.5854,0.2205986374600691,6,4,1.973550690409876,likely background
ACTB,CDKL5,0.49239999999999995,0.43551275151545493,3,0,3.1105633685505585,
ACTB,CDKN2A,0.764,0.14133740476851425,8,6,1.8014271096975674,likely background
ACTB,CDKN2AIP,0.004400000000000002,1.0,17,1,2.1929053238011718,
